CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Approved
531,Mumbai,Female,46,9,109570.21,2,1,172049.84,0
614,Mumbai,Female,35,6,118715.86,1,1,133591.11,1
556,Amritsar,Male,34,10,0,2,1,192751.18,0
678,Mumbai,Female,28,9,153393.18,2,1,193828.27,0
587,Mumbai,Male,39,6,132603.36,1,1,55775.72,0
527,Delhi,Female,37,7,0,2,1,102280.29,0
757,Mumbai,Female,30,9,129398.01,2,0,44965.44,0
468,Delhi,Male,59,6,0,2,1,170661.02,0
693,Amritsar,Male,26,6,151352.74,1,0,197145.89,0
483,Amritsar,Female,25,10,136836.49,1,1,192359.9,1
466,Amritsar,Male,31,1,91592.06,1,1,141210.18,1
770,Amritsar,Female,46,5,0,2,1,100557.03,0
734,Amritsar,Female,41,4,0,1,1,130805.54,1
716,Amritsar,Female,51,9,0,2,1,92606.98,0
439,Amritsar,Male,58,3,165536.28,2,1,123956.83,0
538,Mumbai,Male,29,8,62482.95,1,1,102758.43,0
743,Amritsar,Male,38,3,68155.59,1,1,94876.65,0
734,Delhi,Female,23,10,55853.33,2,0,94811.85,1
656,Amritsar,Male,58,8,0,2,0,67840.81,0
666,Amritsar,Female,59,4,79589.43,1,0,4050.57,0
627,Delhi,Male,50,9,100880.76,1,0,134665.25,0
480,Mumbai,Female,22,5,174330.35,2,0,181647.13,0
792,Amritsar,Male,24,1,143390.51,1,1,33282.84,0
613,Mumbai,Male,28,8,91415.76,1,0,27965,1
476,Mumbai,Male,32,9,134366.42,1,1,68343.53,0
539,Amritsar,Female,39,2,0,2,1,198161.07,0
696,Delhi,Male,27,7,88786.81,1,1,196858.4,0
810,Mumbai,Male,45,3,96814.46,2,1,120511.03,0
763,Mumbai,Male,22,8,160680.41,1,1,30886.35,0
640,Amritsar,Female,20,10,0,2,1,2743.69,0
655,Amritsar,Female,42,6,0,2,1,167778.62,0
526,Mumbai,Male,32,3,145537.21,1,1,132404.64,0
678,Amritsar,Female,27,8,0,2,1,144423.17,1
554,Amritsar,Female,27,4,0,2,1,181204.5,0
597,Delhi,Female,60,5,119370.11,1,1,182726.22,1
560,Delhi,Female,30,4,0,2,1,120880.72,0
850,Mumbai,Female,58,6,134381.52,1,0,26812.89,1
546,Mumbai,Female,56,9,114888.74,2,1,66732.63,1
623,Mumbai,Male,25,8,149332.48,2,1,100834.22,0
698,Amritsar,Female,32,7,105061.74,3,1,107815.31,1
620,Amritsar,Male,22,4,0,2,1,34665.79,0
619,Amritsar,Female,20,9,0,1,1,147093.84,1
561,Amritsar,Male,46,9,0,1,1,36942.35,0
753,Amritsar,Female,23,7,155062.8,1,1,16460.77,0
721,Delhi,Male,49,7,88798.34,1,0,45610.63,0
451,Amritsar,Male,29,6,0,2,1,184954.11,0
680,Mumbai,Female,29,8,143139.87,1,0,47795.43,1
590,Delhi,Female,48,7,0,2,1,196789.9,0
634,Mumbai,Male,26,4,107027.52,1,1,173425.68,0
676,Amritsar,Male,36,7,140720.93,1,1,36221.18,0
642,Amritsar,Male,50,7,80964.57,2,1,174738.2,0
760,Amritsar,Male,35,7,178585.46,1,1,67131.3,1
736,Delhi,Female,30,8,135889.13,1,1,165692.03,0
656,Amritsar,Male,59,9,134919.85,1,1,194691.95,0
776,Mumbai,Male,52,10,115130.34,1,0,129525.5,1
832,Delhi,Female,40,5,138190.13,2,0,146511.2,0
631,Mumbai,Male,41,3,131519.49,2,1,51752.18,0
795,Delhi,Female,21,10,0,1,1,35418.69,1
648,Mumbai,Female,52,8,126935.98,2,0,57995.74,0
615,Amritsar,Male,29,3,133707.09,1,1,108152.75,0
682,Amritsar,Female,36,2,97893.2,1,1,166144.98,0
694,Amritsar,Male,41,10,127900.03,1,1,101737.8,0
694,Amritsar,Male,38,2,143835.47,1,0,33326.71,0
607,Amritsar,Male,23,9,0,2,1,81140.09,0
664,Amritsar,Male,60,8,0,1,1,140173.17,1
756,Amritsar,Male,40,1,0,1,1,166513.49,1
645,Amritsar,Female,49,9,129596.77,1,1,103232.6,0
653,Delhi,Male,49,8,0,2,1,120736.04,0
710,Mumbai,Female,43,8,110407.44,2,0,15832.43,1
697,Amritsar,Female,32,5,0,2,0,188772.45,0
619,Mumbai,Female,58,2,142015.76,2,1,114323.66,0
648,Delhi,Male,29,2,81370.07,1,0,181534.04,0
482,Mumbai,Female,20,10,69329.47,1,0,102640.52,1
548,Amritsar,Female,20,1,116755.5,2,1,158585.17,1
752,Delhi,Male,51,7,83870.33,1,1,178722.24,0
648,Amritsar,Female,41,10,130694.89,2,1,153955.38,1
643,Delhi,Female,40,8,117451.47,1,1,65374.86,0
573,Mumbai,Female,47,3,206868.78,2,0,102986.15,0
686,Amritsar,Female,45,2,111695.62,1,0,136643.84,0
644,Amritsar,Female,29,9,137285.26,4,1,77063.63,1
702,Amritsar,Female,38,8,149218.39,1,1,9633.01,0
652,Amritsar,Male,20,2,0,2,0,43496.36,0
641,Delhi,Male,23,3,0,2,1,24267.28,0
692,Mumbai,Female,27,4,130701.29,1,1,59354.24,1
574,Delhi,Male,58,1,0,2,0,28269.86,0
643,Amritsar,Female,57,9,167949.48,1,1,143162.34,0
834,Amritsar,Male,23,9,131254.81,1,1,20199.3,0
591,Amritsar,Male,22,7,0,2,1,48606.92,0
470,Delhi,Male,52,6,0,2,0,89013.67,0
608,Delhi,Male,41,7,86656.13,1,0,59890.29,0
649,Mumbai,Female,42,9,114737.26,1,1,106655.88,1
665,Amritsar,Female,30,9,0,2,1,156439.56,0
651,Amritsar,Female,59,10,0,1,1,24176.44,0
555,Mumbai,Male,37,9,119817.33,1,0,43507.1,1
637,Amritsar,Female,55,2,130806.99,2,1,132005.85,1
675,Amritsar,Female,23,3,0,1,1,80496.71,1
677,Delhi,Male,57,3,0,2,1,88947.56,0
850,Mumbai,Female,57,7,80931.75,1,0,12639.67,1
815,Amritsar,Female,59,1,0,3,1,94248.16,1
665,Mumbai,Male,48,6,132178.67,1,0,11865.76,0
485,Amritsar,Female,33,1,0,2,1,141449.86,0
577,Delhi,Male,22,1,0,2,1,149457.81,0
586,Amritsar,Female,44,9,164769.02,3,1,119814.25,1
722,Mumbai,Male,54,6,107233.85,2,1,24924.92,0
528,Amritsar,Female,38,2,176227.07,2,0,139481.53,0
542,Amritsar,Female,50,4,109949.39,2,1,41268.65,0
552,Amritsar,Female,38,5,0,2,1,1351.41,0
678,Amritsar,Female,51,6,117738.81,1,1,147489.76,1
575,Delhi,Female,45,4,133292.45,1,1,111175.09,0
669,Amritsar,Female,31,3,160474.59,1,1,95963.14,0
636,Amritsar,Male,20,5,0,2,1,43128.95,0
667,Mumbai,Male,37,9,154393.43,1,1,137674.96,1
652,Mumbai,Female,60,7,110827.49,1,1,153383.54,1
637,Mumbai,Female,36,10,145750.45,2,1,96660.76,0
516,Delhi,Female,58,1,109044.3,1,0,115818.16,0
801,Amritsar,Female,46,4,75170.54,1,1,37898.5,0
692,Amritsar,Female,31,1,0,2,1,145222.93,0
585,Amritsar,Female,57,9,105795.9,1,1,41219.09,0
590,Amritsar,Male,21,3,0,2,1,59249.83,0
554,Delhi,Male,55,9,0,2,1,116747.62,0
659,Amritsar,Female,58,10,0,1,1,116249.72,1
690,Amritsar,Female,52,3,118097.87,1,1,61257.83,0
697,Mumbai,Male,52,10,172693.54,1,0,141798.98,0
610,Amritsar,Male,24,1,129440.3,2,1,102638.35,0
599,Delhi,Male,56,4,0,2,0,13210.56,0
544,Amritsar,Male,23,7,96471.2,1,1,35550.97,0
548,Amritsar,Female,44,10,0,1,1,104469.06,1
635,Delhi,Male,24,10,140197.18,1,1,142935.83,0
722,Amritsar,Male,36,9,0,2,1,195486.28,0
564,Amritsar,Female,50,10,135946.26,1,1,63170,0
719,Amritsar,Male,48,6,0,2,1,58320.06,0
547,Mumbai,Male,42,8,81290.02,3,0,177747.03,1
850,Amritsar,Female,27,2,0,1,1,19632.64,1
515,Mumbai,Male,39,5,113715.36,1,1,18424.24,1
667,Delhi,Male,24,9,168883.08,1,0,18897.78,0
607,Mumbai,Male,34,7,143421.74,1,1,97879.02,0
525,Amritsar,Male,55,2,153644.39,1,1,63197.88,0
606,Delhi,Female,49,7,109330.06,1,1,75860.01,0
686,Mumbai,Female,53,6,115095.88,2,0,78622.46,0
611,Amritsar,Male,28,10,0,1,1,23598.23,1
827,Delhi,Male,31,5,183276.32,1,1,13460.27,0
572,Amritsar,Male,59,4,68193.72,1,1,19998.31,0
726,Amritsar,Female,52,7,0,2,0,185075.63,0
579,Mumbai,Male,54,3,139729.54,1,0,135815.38,0
598,Delhi,Female,37,5,98365.33,1,1,44251.33,0
663,Amritsar,Male,20,2,0,2,1,136349.55,0
505,Mumbai,Female,48,5,122453.97,2,1,52693.99,0
576,Mumbai,Male,20,4,132174.41,2,0,93767.03,0
555,Delhi,Female,45,3,0,2,0,197866.55,0
524,Amritsar,Male,20,9,0,2,1,126812.85,0
776,Delhi,Male,59,1,104349.45,1,0,79503.05,0
645,Mumbai,Female,44,9,138881.04,1,1,129936.53,1
850,Mumbai,Female,33,7,116968.91,1,0,175094.62,0
603,Mumbai,Male,43,7,105346.03,2,1,130379.5,0
691,Amritsar,Male,51,4,136623.19,1,1,153228,0
583,Amritsar,Female,56,10,0,2,1,111285.85,0
584,Amritsar,Female,52,5,0,1,1,49553.38,1
679,Amritsar,Female,37,9,0,2,1,98015.85,0
646,Amritsar,Male,20,1,124445.52,1,1,88481.32,0
559,Amritsar,Female,29,7,68999.66,2,1,66879.27,0
595,Delhi,Male,36,10,85768.42,1,1,24802.77,0
527,Amritsar,Male,51,4,0,1,1,21312.16,1
684,Delhi,Male,35,7,100628,2,1,190263.78,0
673,Delhi,Female,31,10,0,1,1,72873.33,0
802,Delhi,Male,36,8,0,2,0,57764.65,0
675,Amritsar,Male,58,7,0,1,1,110273.84,1
762,Delhi,Female,38,1,0,2,1,55500.17,0
580,Amritsar,Male,43,10,125647.36,1,1,57541.08,1
621,Mumbai,Female,28,7,100375.39,1,1,90384.26,0
411,Amritsar,Female,21,6,0,1,0,120694.35,0
815,Amritsar,Male,30,5,171922.72,1,0,178028.96,0
631,Mumbai,Female,21,7,146810.99,2,1,180990.29,0
514,Mumbai,Female,52,10,109032.23,1,0,155407.21,1
638,Amritsar,Male,55,5,0,1,1,33676.48,1
791,Delhi,Male,44,9,0,1,1,89666.28,0
516,Amritsar,Male,53,7,128653.59,1,1,127558.26,0
734,Amritsar,Male,40,2,80387.81,1,0,77272.62,0
611,Amritsar,Male,29,5,0,2,0,107665.68,1
850,Mumbai,Male,59,10,108508.82,3,1,184044.8,1
641,Amritsar,Male,45,5,155978.17,1,1,91510.71,0
585,Amritsar,Female,50,6,0,1,1,87363.56,0
552,Mumbai,Male,39,10,121175.56,1,1,117505.07,1
507,Amritsar,Female,22,8,89349.47,2,0,180626.68,0
735,Delhi,Male,44,8,86131.71,2,0,93478.96,0
707,Amritsar,Female,51,2,102346.86,1,1,114672.64,0
698,Mumbai,Female,30,4,121263.62,1,1,13387.88,0
841,Amritsar,Male,21,3,0,2,1,173240.52,0
688,Delhi,Female,30,1,0,1,0,27557.18,1
614,Amritsar,Male,45,1,0,2,1,5552.37,0
511,Mumbai,Male,35,7,149726.08,1,0,88307.87,1
447,Amritsar,Male,46,4,0,2,1,33879.26,1
738,Amritsar,Male,57,10,161274.05,2,1,181429.87,0
422,Amritsar,Female,31,9,0,2,1,102655.31,0
537,Delhi,Male,25,5,103138.17,1,1,96555.42,0
707,Mumbai,Female,30,3,109628.44,1,1,189366.03,0
690,Amritsar,Male,23,6,0,1,1,12847.61,1
664,Mumbai,Male,44,8,97286.16,2,1,143433.33,0
850,Amritsar,Female,37,4,118004.26,1,1,183983.82,0
584,Delhi,Male,30,2,85534.83,1,0,169137.24,0
728,Amritsar,Female,60,1,0,1,1,163365.85,1
560,Delhi,Female,36,7,95140.44,2,1,123181.44,1
629,Amritsar,Female,29,6,0,1,1,16447.6,1
658,Amritsar,Male,39,3,0,2,0,173948.4,0
794,Mumbai,Female,20,9,75900.84,1,1,192154.66,0
790,Amritsar,Female,48,5,126619.27,1,1,198224.38,0
640,Amritsar,Male,36,7,111833.47,1,1,67202.74,0
652,Delhi,Male,47,4,0,2,1,68789.93,0
583,Amritsar,Female,20,1,238387.56,1,0,147964.99,1
775,Amritsar,Female,57,7,108698.96,2,1,161069.73,0
584,Amritsar,Female,43,5,112687.69,1,1,127749.61,0
635,Mumbai,Female,22,8,81556.89,2,1,191914.37,0
814,Amritsar,Male,55,4,136596.85,1,1,185791.9,0
735,Mumbai,Female,34,10,98807.45,1,0,184570.04,1
678,Amritsar,Female,31,6,0,2,0,130446.65,0
693,Amritsar,Male,22,4,0,2,1,82867.55,0
640,Amritsar,Female,44,4,107499.7,1,1,187632.22,0
773,Delhi,Female,42,3,0,2,1,56759.79,0
736,Amritsar,Female,53,2,0,2,1,34180.33,0
693,Amritsar,Female,53,8,0,2,1,158545.25,0
496,Amritsar,Female,58,10,176024.05,2,1,182337.98,0
751,Amritsar,Female,21,6,0,2,1,84175.34,0
528,Mumbai,Male,42,2,127631.62,1,0,22197.8,1
754,Delhi,Female,45,9,0,1,1,189641.11,0
568,Mumbai,Female,40,6,109819.16,2,1,154491.39,0
592,Delhi,Female,35,8,138734.94,1,1,90020.74,0
558,Mumbai,Male,45,5,111363.1,2,1,197264.35,0
825,Amritsar,Male,49,6,0,2,1,31933.06,0
677,Mumbai,Male,56,10,143988,2,1,8755.69,1
653,Amritsar,Male,55,5,118838.75,1,1,52820.13,0
593,Delhi,Male,32,9,161637.75,1,1,20008.46,0
632,Amritsar,Female,52,9,133793.89,1,1,34607.14,1
601,Mumbai,Male,35,4,71553.83,1,1,177384.45,0
786,Amritsar,Female,35,7,0,1,1,165702.64,0
654,Amritsar,Female,51,8,0,2,1,167889.1,0
572,Amritsar,Female,40,4,0,2,1,133122.62,0
813,Amritsar,Female,57,3,64667.95,2,0,140454.14,0
523,Amritsar,Female,26,5,121164.11,1,1,59938.81,0
506,Delhi,Male,27,3,0,2,1,12016.79,0
513,Delhi,Male,47,10,98903.06,1,1,81251.24,0
664,Amritsar,Female,57,5,104158.84,1,1,134169.85,0
684,Amritsar,Male,27,8,0,2,1,94888.6,0
608,Delhi,Female,21,10,139529.93,2,1,175696.16,1
527,Amritsar,Female,31,8,0,2,0,96758.58,0
666,Amritsar,Male,53,9,64646.7,1,1,128019.48,1
779,Amritsar,Male,46,10,0,2,1,146895.36,1
629,Amritsar,Female,48,6,0,2,1,139356.3,0
430,Amritsar,Male,56,10,118894.22,1,0,2923.61,0
712,Amritsar,Male,21,6,0,1,0,121232.51,0
682,Amritsar,Male,37,6,0,2,1,2053.42,0
634,Amritsar,Female,27,4,68213.99,1,1,6382.46,0
487,Delhi,Female,24,6,0,2,1,158750.13,0
808,Delhi,Male,57,10,139196,1,0,74028.36,0
527,Amritsar,Female,57,3,0,2,1,44099.75,0
637,Mumbai,Male,45,3,126345.55,1,0,17323,1
802,Delhi,Male,59,1,0,2,1,175043.69,0
529,Amritsar,Female,26,8,0,1,1,146388.85,1
850,Amritsar,Female,23,1,0,2,0,2465.8,0
738,Amritsar,Male,26,3,0,2,1,47799.15,0
817,Amritsar,Male,37,7,129278.43,1,0,165562.84,0
735,Amritsar,Male,30,2,119558.35,1,0,72927.68,0
619,Mumbai,Female,44,4,92467.58,1,1,38270.47,0
671,Amritsar,Male,50,4,0,2,0,120893.07,0
581,Delhi,Female,22,1,0,2,1,188377.21,0
690,Delhi,Male,27,7,0,2,1,55902.93,0
579,Delhi,Male,54,10,99340.83,1,0,4523.74,1
688,Delhi,Female,43,1,0,2,1,102195.16,0
599,Delhi,Female,37,8,126833.79,2,1,60843.09,1
729,Mumbai,Male,38,3,109676.52,1,1,25548.47,0
718,Amritsar,Female,35,4,0,1,0,134462.29,0
712,Mumbai,Male,43,10,134729.99,2,1,132702.64,0
474,Amritsar,Male,49,2,98431.37,1,0,75698.44,0
565,Mumbai,Male,49,4,130368.31,2,1,105642.43,0
658,Amritsar,Female,23,1,123974.96,1,1,102153.75,0
714,Amritsar,Male,27,8,138082.16,1,0,166677.54,0
725,Amritsar,Male,27,10,129855.32,1,0,24218.65,0
825,Amritsar,Male,42,7,132308.22,1,0,117122.5,0
665,Mumbai,Female,58,7,155447.65,2,1,51871.95,1
670,Delhi,Male,40,4,124268.64,2,0,84321.03,0
474,Mumbai,Female,33,1,176311.36,1,1,160213.27,0
591,Amritsar,Male,42,7,99886.42,2,1,88695.19,0
508,Amritsar,Female,58,5,0,2,1,6123.15,0
695,Amritsar,Female,51,7,0,2,0,167749.54,0
660,Mumbai,Male,46,7,85089.3,1,1,71638,0
687,Mumbai,Male,26,9,134318.21,2,1,198064.52,0
658,Mumbai,Male,43,5,75395.53,2,0,54914.92,0
705,Mumbai,Female,51,3,116765.7,1,0,190659.17,1
739,Delhi,Male,43,3,0,1,1,51637.67,0
844,Amritsar,Male,50,5,111501.66,1,1,119333.38,0
602,Mumbai,Female,55,4,76595.08,2,0,127095.14,0
759,Amritsar,Female,20,8,160541.36,2,0,93541.14,0
747,Mumbai,Male,27,2,129728.6,1,1,89289.54,0
673,Amritsar,Male,34,2,0,2,0,108762.16,0
671,Delhi,Female,50,8,130929.02,4,1,28238.25,1
640,Mumbai,Female,55,7,116800.25,1,1,34130.43,0
581,Mumbai,Male,60,10,101016.53,1,0,7926.35,1
630,Amritsar,Male,31,6,0,2,1,27330.27,0
703,Amritsar,Female,41,8,190566.65,1,1,79997.14,0
698,Delhi,Female,40,10,0,1,1,50213.81,1
742,Mumbai,Female,56,8,97067.69,1,0,60920.03,1
652,Amritsar,Female,40,5,92208.54,1,0,197699.8,1
644,Amritsar,Male,21,10,186347.97,2,1,92809.73,0
735,Delhi,Male,30,5,103176.62,1,0,163516.16,0
777,Amritsar,Female,57,10,0,1,1,62449.07,1
644,Mumbai,Female,23,10,77270.08,2,1,115800.1,1
665,Mumbai,Female,41,6,111911.63,1,1,110359.68,1
529,Mumbai,Male,40,9,94216.05,1,1,78695.68,0
803,Delhi,Female,34,3,0,2,1,128378.04,0
604,Delhi,Female,20,1,0,2,1,155248.62,0
738,Amritsar,Male,39,7,106770.82,1,1,123499.27,0
655,Mumbai,Female,33,8,138089.97,2,1,99920.41,0
698,Mumbai,Male,47,5,133191.19,2,0,53289.49,0
775,Amritsar,Female,30,2,0,2,1,67622.34,0
735,Amritsar,Male,29,9,74135.85,1,1,11783.1,1
766,Delhi,Male,22,6,99208.46,2,1,62402.38,0
537,Mumbai,Male,23,3,92242.34,1,1,186235.98,0
599,Mumbai,Male,34,6,108380.72,1,1,79005.95,0
420,Delhi,Female,47,4,91893.32,1,1,144870.28,1
674,Amritsar,Female,41,3,85757.93,1,1,95481,0
570,Amritsar,Female,26,1,0,2,0,820.46,0
623,Mumbai,Male,23,9,96759.42,1,1,174777.98,0
710,Amritsar,Male,56,7,0,2,1,8991.17,0
466,Amritsar,Male,54,8,0,2,1,2797.27,0
759,Amritsar,Female,56,2,0,1,1,22303.17,0
581,Amritsar,Male,36,6,0,2,1,197562.08,0
820,Amritsar,Male,59,4,132150.26,2,1,23067.97,0
759,Amritsar,Male,53,7,0,2,0,190294.12,0
628,Amritsar,Female,50,3,175443.75,1,1,113167.17,1
676,Amritsar,Male,35,3,78990.15,1,1,124777.14,0
591,Amritsar,Female,20,4,113743.37,1,1,124625.08,0
690,Amritsar,Female,55,3,157624.84,1,1,49599.27,0
624,Amritsar,Female,41,4,125163.62,2,1,151411.5,0
573,Amritsar,Female,39,8,0,1,1,122964.18,0
694,Amritsar,Male,55,6,0,1,1,57088.97,0
632,Delhi,Female,59,7,80922.75,1,1,7820.78,0
632,Amritsar,Male,58,5,193354.86,2,1,149188.41,0
832,Mumbai,Female,30,6,107648.94,2,1,134638.97,0
598,Mumbai,Female,31,7,131769.04,1,0,184980.23,1
430,Mumbai,Male,41,5,138992.48,2,0,122373.42,0
711,Amritsar,Female,22,9,113899.92,1,0,80215.2,0
582,Mumbai,Male,25,5,114450.32,1,1,14081.64,0
605,Amritsar,Male,33,10,0,2,1,199390.45,0
657,Amritsar,Female,33,9,0,2,1,7667.48,0
578,Delhi,Male,55,10,63609.92,1,0,74965.61,1
532,Amritsar,Male,48,1,0,2,0,30583.95,0
612,Amritsar,Female,58,2,75497.51,1,0,149682.78,0
792,Amritsar,Female,29,5,0,2,1,92664.09,0
674,Amritsar,Female,57,7,0,2,1,138423.1,0
680,Amritsar,Male,50,5,0,2,1,3148.2,0
593,Amritsar,Female,48,7,117704.73,1,1,197933.5,0
679,Mumbai,Male,37,6,130463.55,2,1,37341.17,0
493,Delhi,Male,26,6,46161.18,1,1,79577.4,0
688,Delhi,Male,35,5,0,2,0,197602.29,0
769,Mumbai,Male,57,3,110182.54,2,1,87537.32,0
581,Delhi,Male,24,4,0,2,0,41623.59,0
465,Amritsar,Male,55,4,117221.15,1,1,168280.95,0
641,Amritsar,Female,55,5,0,2,0,125986.18,0
731,Mumbai,Female,23,6,79120.27,1,0,548.52,1
625,Amritsar,Male,40,6,177069.24,2,1,96088.54,0
468,Amritsar,Male,25,6,61636.97,1,0,107787.42,0
790,Amritsar,Male,57,7,0,1,1,20510.79,0
587,Mumbai,Female,51,6,104414.03,1,1,192026.02,0
692,Amritsar,Male,55,2,159732.02,1,1,118188.15,0
676,Mumbai,Female,20,2,89437.03,1,1,189540.95,0
571,Amritsar,Male,47,5,0,1,1,63736.17,0
700,Amritsar,Female,53,4,0,1,0,95740.37,0
445,Amritsar,Female,33,3,0,2,1,127939.19,0
746,Amritsar,Male,56,10,142400.77,1,1,193438.69,0
722,Amritsar,Female,22,2,88011.4,1,1,90655.94,1
596,Amritsar,Male,27,8,0,2,1,12067.39,0
850,Mumbai,Female,23,5,154870.28,1,1,54191.38,0
597,Delhi,Female,42,4,0,2,1,58667.16,1
436,Delhi,Male,25,9,0,2,1,35687.43,0
660,Mumbai,Male,23,1,118402.25,2,1,14288.93,0
649,Amritsar,Male,20,10,87374.88,2,1,247.36,0
646,Mumbai,Male,36,2,105397.8,1,1,78111.84,1
560,Delhi,Female,41,7,125341.69,1,1,79547.39,0
710,Mumbai,Male,52,5,129164.88,1,1,193266.72,0
513,Amritsar,Male,60,2,141004.46,1,1,105028.46,0
607,Amritsar,Female,60,4,0,2,1,116106.52,0
757,Amritsar,Male,51,4,89079.41,1,1,53179.21,1
619,Mumbai,Male,44,2,103604.31,2,0,140947.05,0
612,Amritsar,Male,52,10,182705.05,1,1,171837.06,0
842,Amritsar,Male,49,7,0,2,1,123437.05,0
713,Amritsar,Male,44,1,94598.48,1,0,197519.66,1
657,Delhi,Male,58,2,188241.05,2,0,183058.51,1
770,Amritsar,Female,41,3,0,2,0,22710.72,0
773,Amritsar,Female,49,6,0,2,0,69303.15,0
470,Mumbai,Male,59,6,117469.91,2,0,63705.9,0
781,Delhi,Male,57,2,80790.74,1,1,116429.51,0
428,Amritsar,Female,42,10,107735.93,1,0,58381.77,0
600,Mumbai,Male,34,3,133379.41,1,1,177378.66,1
697,Delhi,Female,57,10,168066.87,1,1,35450.53,0
692,Mumbai,Female,48,9,69014.49,2,0,164621.43,0
791,Amritsar,Male,29,6,0,1,1,174435.48,0
538,Mumbai,Female,26,9,98548.62,2,0,94047.75,0
820,Amritsar,Female,36,5,0,2,1,119087.25,0
679,Delhi,Female,31,2,76554.06,1,1,184800.27,0
649,Amritsar,Female,21,5,0,2,0,75035.48,0
632,Amritsar,Female,40,6,107375.82,1,1,62703.38,0
594,Amritsar,Male,31,4,122417.17,2,0,190882.69,0
682,Amritsar,Female,53,2,0,1,0,91981.85,1
720,Delhi,Male,22,9,97188.62,1,0,91881.29,0
769,Amritsar,Male,24,6,61297.05,2,1,7118.02,0
746,Delhi,Male,52,6,112666.67,1,0,11710.4,1
623,Delhi,Female,49,6,0,1,1,25904.12,0
537,Amritsar,Male,22,4,157842.07,1,1,86911.49,0
468,Amritsar,Male,28,3,91443.75,1,1,10958.18,0
588,Mumbai,Female,26,4,110148.49,1,1,5790.9,1
729,Delhi,Female,48,5,53299.96,2,1,42855.97,0
543,Delhi,Male,35,7,0,2,1,78915.68,0
499,Delhi,Male,31,3,0,2,1,81409,0
784,Mumbai,Male,38,6,70233.74,2,1,179252.73,0
604,Amritsar,Male,29,7,0,1,1,42171.13,1
614,Delhi,Female,21,3,75212.28,1,1,58965.04,0
671,Amritsar,Female,40,5,41299.03,1,0,102681.32,0
587,Delhi,Female,31,7,83286.56,1,1,125553.52,0
593,Delhi,Male,48,2,0,2,0,53478.02,0
453,Amritsar,Male,30,7,0,1,0,198376.02,1
570,Mumbai,Male,48,3,85668.59,1,1,105525.36,0
655,Amritsar,Female,50,6,57327.04,1,0,47349,0
632,Delhi,Male,24,8,0,2,1,178822.32,0
681,Amritsar,Female,43,10,69609.85,1,1,72127.83,0
591,Mumbai,Male,33,9,129269.27,1,1,163504.33,0
779,Amritsar,Male,58,9,0,2,1,190623.02,0
456,Amritsar,Female,45,3,165350.61,2,0,140758.07,1
686,Amritsar,Female,33,4,152105.57,2,0,132374.41,0
617,Amritsar,Male,52,7,0,2,1,53949.98,0
850,Amritsar,Female,52,9,106290.64,1,1,121982.73,0
646,Mumbai,Female,30,7,100548.67,2,0,136983.77,0
735,Mumbai,Male,35,6,106344.95,1,1,114371.33,1
543,Amritsar,Male,54,8,137482.19,1,0,62389.35,0
490,Amritsar,Female,58,6,116465.53,1,0,24435.77,0
640,Amritsar,Male,37,10,0,1,1,10908.33,0
445,Delhi,Male,49,9,0,2,0,90977.48,0
761,Amritsar,Male,22,10,127637.92,1,1,81062.93,0
426,Amritsar,Female,38,7,0,2,1,61230.83,0
777,Amritsar,Male,43,3,0,1,1,126837.72,0
534,Amritsar,Male,44,6,81951.74,2,1,115668.53,0
777,Amritsar,Female,20,10,147531.82,1,1,38819.45,0
806,Delhi,Male,21,5,0,2,1,86994.54,0
790,Amritsar,Female,60,2,135120.72,1,0,195204.99,0
643,Delhi,Female,44,5,0,1,0,131301.74,0
584,Delhi,Female,20,9,0,2,0,100835.19,0
638,Amritsar,Female,24,5,0,2,1,198969.78,0
771,Delhi,Male,27,5,0,2,0,41542.95,0
600,Amritsar,Female,60,1,0,2,0,118272.07,0
661,Delhi,Female,50,4,28082.95,1,1,69586.27,1
554,Amritsar,Female,31,6,0,2,1,149629.13,1
627,Delhi,Male,40,10,111087.5,1,0,146680.25,0
659,Amritsar,Female,39,10,0,2,1,132809.18,0
835,Amritsar,Male,39,4,127120.07,1,1,28707.69,0
763,Amritsar,Female,34,1,115651.6,2,1,104706.29,0
625,Mumbai,Male,54,2,77743.01,2,1,75335.68,0
799,Amritsar,Female,45,7,0,2,1,136827.96,0
849,Amritsar,Male,41,7,71996.09,1,1,139065.94,0
692,Amritsar,Male,33,2,61581.97,1,1,70179.91,0
623,Amritsar,Female,38,1,0,2,1,116160.04,0
453,Delhi,Female,26,3,0,3,1,83008.49,1
408,Amritsar,Female,33,7,87873.39,1,0,188484.52,1
778,Mumbai,Female,52,1,105617.73,2,1,133699.82,1
695,Amritsar,Female,54,9,0,1,0,72172.13,1
677,Mumbai,Female,23,2,148770.61,2,1,191057.76,0
662,Delhi,Male,57,8,94901.09,1,1,48233.75,0
534,Amritsar,Male,42,5,174851.9,1,1,79178.31,0
602,Amritsar,Male,54,10,0,2,1,162347.05,0
554,Mumbai,Female,24,7,120847.11,1,1,7611.61,1
667,Amritsar,Male,46,9,0,1,1,88890.05,0
672,Amritsar,Male,57,10,0,1,0,63833.09,0
838,Delhi,Female,48,9,103267.8,1,1,78310.04,0
692,Delhi,Female,53,9,109699.08,1,1,37898.91,0
